Date,Hour,Footfall
2023-05-28,3,17
2023-05-28,4,43
2023-05-28,5,5
2023-05-28,6,33
2023-05-28,7,24
2023-05-28,8,38
2023-05-28,9,21
2023-05-28,10,49
2023-05-28,11,46
2023-05-28,12,11
2023-05-28,13,44
2023-05-28,14,5
2023-05-28,15,43
2023-05-28,16,12
2023-05-28,17,34
2023-05-28,18,17
2023-05-28,19,10
2023-05-28,20,38
2023-05-28,21,9
2023-05-28,22,22
2023-05-28,23,29
2023-05-29,0,10
2023-05-29,1,11
2023-05-29,2,20
2023-05-29,3,49
2023-05-29,4,16
2023-05-29,5,31
2023-05-29,6,5
2023-05-29,7,12
2023-05-29,8,33
2023-05-29,9,25
2023-05-29,10,14
2023-05-29,11,31
2023-05-29,12,27
2023-05-29,13,15
2023-05-29,14,6
2023-05-29,15,36
2023-05-29,16,9
2023-05-29,17,50
2023-05-29,18,45
2023-05-29,19,46
2023-05-29,20,41
2023-05-29,21,50
2023-05-29,22,13
2023-05-29,23,19
2023-05-30,0,49
2023-05-30,1,26
2023-05-30,2,29
2023-05-30,3,36
2023-05-30,4,44
2023-05-30,5,33
2023-05-30,6,40
2023-05-30,7,17
2023-05-30,8,21
2023-05-30,9,6
2023-05-30,10,14
2023-05-30,11,29
2023-05-30,12,34
2023-05-30,13,38
2023-05-30,14,24
2023-05-30,15,20
2023-05-30,16,13
2023-05-30,17,39
2023-05-30,18,29
2023-05-30,19,30
2023-05-30,20,23
2023-05-30,21,7
2023-05-30,22,38
2023-05-30,23,12
2023-05-31,0,34
2023-05-31,1,50
2023-05-31,2,7
2023-05-31,3,36
2023-05-31,4,24
2023-05-31,5,33
2023-05-31,6,39
2023-05-31,7,37
2023-05-31,8,11
2023-05-31,9,27
2023-05-31,10,48
2023-05-31,11,31
2023-05-31,12,14
2023-05-31,13,26
2023-05-31,14,12
2023-05-31,15,16
2023-05-31,16,25
2023-05-31,17,44
2023-05-31,18,39
2023-05-31,19,50
2023-05-31,20,39
2023-05-31,21,32
2023-05-31,22,36
2023-05-31,23,18
2023-06-01,0,18
2023-06-01,1,50
2023-06-01,2,17
2023-06-01,3,20
2023-06-01,4,14
2023-06-01,5,30
2023-06-01,6,20
2023-06-01,7,21
2023-06-01,8,8
2023-06-01,9,15
2023-06-01,10,26
2023-06-01,11,32
2023-06-01,12,15
2023-06-01,13,39
2023-06-01,14,24
2023-06-01,15,21
2023-06-01,16,36
2023-06-01,17,50
2023-06-01,18,14
2023-06-01,19,48
2023-06-01,20,22
2023-06-01,21,17
2023-06-01,22,22
2023-06-01,23,42
2023-06-02,0,21
2023-06-02,1,41
2023-06-02,2,15
2023-06-02,3,42
2023-06-02,4,41
2023-06-02,5,48
2023-06-02,6,50
2023-06-02,7,45
2023-06-02,8,10
2023-06-02,9,30
2023-06-02,10,10
2023-06-02,11,28
2023-06-02,12,15
2023-06-02,13,33
2023-06-02,14,18
2023-06-02,15,44
2023-06-02,16,46
2023-06-02,17,31
2023-06-02,18,17
2023-06-02,19,10
2023-06-02,20,17
2023-06-02,21,42
2023-06-02,22,43
2023-06-02,23,15
2023-06-03,0,8
2023-06-03,1,33
2023-06-03,2,10
2023-06-03,3,46
2023-06-03,4,21
2023-06-03,5,11
2023-06-03,6,49
2023-06-03,7,6
2023-06-03,8,8
2023-06-03,9,45
2023-06-03,10,6
2023-06-03,11,19
2023-06-03,12,10
2023-06-03,13,31
2023-06-03,14,12
2023-06-03,15,24
2023-06-03,16,29
2023-06-03,17,7
2023-06-03,18,31
2023-06-03,19,49
2023-06-03,20,22
2023-06-03,21,31
2023-06-03,22,44
2023-06-03,23,26
2023-06-04,0,36
2023-06-04,1,28
2023-06-04,2,37
2023-06-04,3,34
2023-06-04,4,44
2023-06-04,5,43
2023-06-04,6,5
2023-06-04,7,42
2023-06-04,8,28
2023-06-04,9,5
2023-06-04,10,7
2023-06-04,11,6
2023-06-04,12,25
2023-06-04,13,28
2023-06-04,14,24
2023-06-04,15,23
2023-06-04,16,35
2023-06-04,17,5
2023-06-04,18,36
2023-06-04,19,24
2023-06-04,20,50
2023-06-04,21,20
2023-06-04,22,15
2023-06-04,23,48
2023-06-05,0,34
2023-06-05,1,34
2023-06-05,2,43
2023-06-05,3,41
2023-06-05,4,7
2023-06-05,5,9
2023-06-05,6,39
2023-06-05,7,45
2023-06-05,8,7
2023-06-05,9,34
2023-06-05,10,35
2023-06-05,11,13
2023-06-05,12,50
2023-06-05,13,43
2023-06-05,14,49
2023-06-05,15,34
2023-06-05,16,39
2023-06-05,17,18
2023-06-05,18,47
2023-06-05,19,8
2023-06-05,20,13
2023-06-05,21,45
2023-06-05,22,38
2023-06-05,23,28
2023-06-06,0,37
2023-06-06,1,14
2023-06-06,2,26
2023-06-06,3,35
2023-06-06,4,22
2023-06-06,5,32
2023-06-06,6,49
2023-06-06,7,50
2023-06-06,8,5
2023-06-06,9,35
2023-06-06,10,48
2023-06-06,11,35
2023-06-06,12,22
2023-06-06,13,29
2023-06-06,14,37
2023-06-06,15,7
2023-06-06,16,34
2023-06-06,17,40
2023-06-06,18,32
2023-06-06,19,11
2023-06-06,20,22
2023-06-06,21,17
2023-06-06,22,36
2023-06-06,23,41
2023-06-07,0,5
2023-06-07,1,40
2023-06-07,2,27
2023-06-07,3,24
2023-06-07,4,34
2023-06-07,5,17
2023-06-07,6,41
2023-06-07,7,6
2023-06-07,8,27
2023-06-07,9,41
2023-06-07,10,22
2023-06-07,11,20
2023-06-07,12,28
2023-06-07,13,12
2023-06-07,14,40
2023-06-07,15,22
2023-06-07,16,39
2023-06-07,17,12
2023-06-07,18,37
2023-06-07,19,37
2023-06-07,20,11
2023-06-07,21,25
2023-06-07,22,12
2023-06-07,23,7
2023-06-08,0,6
2023-06-08,1,17
2023-06-08,2,10
2023-06-08,3,29
2023-06-08,4,32
2023-06-08,5,7
2023-06-08,6,16
2023-06-08,7,29
2023-06-08,8,18
2023-06-08,9,11
2023-06-08,10,20
2023-06-08,11,16
2023-06-08,12,11
2023-06-08,13,25
2023-06-08,14,21
2023-06-08,15,17
2023-06-08,16,6
2023-06-08,17,22
2023-06-08,18,21
2023-06-08,19,28
2023-06-08,20,21
2023-06-08,21,32
2023-06-08,22,14
2023-06-08,23,33
2023-06-09,0,18
2023-06-09,1,14
2023-06-09,2,39
2023-06-09,3,17
2023-06-09,4,29
2023-06-09,5,47
2023-06-09,6,45
2023-06-09,7,35
2023-06-09,8,39
2023-06-09,9,19
2023-06-09,10,18
2023-06-09,11,45
2023-06-09,12,29
2023-06-09,13,25
2023-06-09,14,12
2023-06-09,15,48
2023-06-09,16,50
2023-06-09,17,22
2023-06-09,18,45
2023-06-09,19,18
2023-06-09,20,38
2023-06-09,21,14
2023-06-09,22,46
2023-06-09,23,9
2023-06-10,0,31
2023-06-10,1,39
2023-06-10,2,13
2023-06-10,3,20
2023-06-10,4,28
2023-06-10,5,44
2023-06-10,6,18
2023-06-10,7,17
2023-06-10,8,6
2023-06-10,9,22
2023-06-10,10,29
2023-06-10,11,20
2023-06-10,12,28
2023-06-10,13,7
2023-06-10,14,38
2023-06-10,15,37
2023-06-10,16,24
2023-06-10,17,47
2023-06-10,18,33
2023-06-10,19,50
2023-06-10,20,6
2023-06-10,21,48
2023-06-10,22,44
2023-06-10,23,6
2023-06-11,0,20
2023-06-11,1,19
2023-06-11,2,25
2023-06-11,3,17
2023-06-11,4,21
2023-06-11,5,15
2023-06-11,6,33
2023-06-11,7,12
2023-06-11,8,39
2023-06-11,9,23
2023-06-11,10,34
2023-06-11,11,22
2023-06-11,12,44
2023-06-11,13,20
2023-06-11,14,25
2023-06-11,15,9
2023-06-11,16,40
2023-06-11,17,22
2023-06-11,18,45
2023-06-11,19,38
2023-06-11,20,25
2023-06-11,21,21
2023-06-11,22,33
2023-06-11,23,24
2023-06-12,0,39
2023-06-12,1,50
2023-06-12,2,43
2023-06-12,3,30
2023-06-12,4,26
2023-06-12,5,46
2023-06-12,6,32
2023-06-12,7,33
2023-06-12,8,8
2023-06-12,9,13
2023-06-12,10,32
2023-06-12,11,26
2023-06-12,12,46
2023-06-12,13,20
2023-06-12,14,6
2023-06-12,15,39
2023-06-12,16,18
2023-06-12,17,9
2023-06-12,18,7
2023-06-12,19,11
2023-06-12,20,36
2023-06-12,21,18
2023-06-12,22,23
2023-06-12,23,26
2023-06-13,0,5
2023-06-13,1,20
2023-06-13,2,34
2023-06-13,3,16
2023-06-13,4,18
2023-06-13,5,14
2023-06-13,6,40
2023-06-13,7,27
2023-06-13,8,30
2023-06-13,9,40
2023-06-13,10,30
2023-06-13,11,44
2023-06-13,12,20
2023-06-13,13,44
2023-06-13,14,32
2023-06-13,15,26
2023-06-13,16,25
2023-06-13,17,24
2023-06-13,18,32
2023-06-13,19,19
2023-06-13,20,14
2023-06-13,21,9
2023-06-13,22,44
2023-06-13,23,44
2023-06-14,0,45
2023-06-14,1,42
2023-06-14,2,8
2023-06-14,3,13
2023-06-14,4,43
2023-06-14,5,36
2023-06-14,6,47
2023-06-14,7,6
2023-06-14,8,48
2023-06-14,9,42
2023-06-14,10,37
2023-06-14,11,18
2023-06-14,12,37
2023-06-14,13,37
2023-06-14,14,45
2023-06-14,15,16
2023-06-14,16,34
2023-06-14,17,7
2023-06-14,18,32
2023-06-14,19,12
2023-06-14,20,30
2023-06-14,21,9
2023-06-14,22,26
2023-06-14,23,50
2023-06-15,0,11
2023-06-15,1,9
2023-06-15,2,41
2023-06-15,3,42
2023-06-15,4,7
2023-06-15,5,11
2023-06-15,6,30
2023-06-15,7,39
2023-06-15,8,13
2023-06-15,9,43
2023-06-15,10,35
2023-06-15,11,38
2023-06-15,12,32
2023-06-15,13,29
2023-06-15,14,6
2023-06-15,15,30
2023-06-15,16,20
2023-06-15,17,5
2023-06-15,18,39
2023-06-15,19,6
2023-06-15,20,37
2023-06-15,21,23
2023-06-15,22,36
2023-06-15,23,35
2023-06-16,0,47
2023-06-16,1,25
2023-06-16,2,48
2023-06-16,3,34
2023-06-16,4,8
2023-06-16,5,44
2023-06-16,6,43
2023-06-16,7,46
2023-06-16,8,6
2023-06-16,9,14
2023-06-16,10,36
2023-06-16,11,10
2023-06-16,12,36
2023-06-16,13,19
2023-06-16,14,45
2023-06-16,15,44
2023-06-16,16,48
2023-06-16,17,27
2023-06-16,18,29
2023-06-16,19,42
2023-06-16,20,12
2023-06-16,21,19
2023-06-16,22,13
2023-06-16,23,41
2023-06-17,0,44
2023-06-17,1,32
2023-06-17,2,18
2023-06-17,3,9
2023-06-17,4,15
2023-06-17,5,50
2023-06-17,6,50
2023-06-17,7,27
2023-06-17,8,36
2023-06-17,9,39
2023-06-17,10,18
2023-06-17,11,11
2023-06-17,12,14
2023-06-17,13,39
2023-06-17,14,13
2023-06-17,15,27
2023-06-17,16,37
2023-06-17,17,50
2023-06-17,18,29
2023-06-17,19,28
2023-06-17,20,36
2023-06-17,21,25
2023-06-17,22,5
2023-06-17,23,13
2023-06-18,0,40
2023-06-18,1,13
2023-06-18,2,23
2023-06-18,3,16
2023-06-18,4,16
2023-06-18,5,42
2023-06-18,6,31
2023-06-18,7,39
2023-06-18,8,17
2023-06-18,9,20
2023-06-18,10,19
2023-06-18,11,45
2023-06-18,12,50
2023-06-18,13,48
2023-06-18,14,46
2023-06-18,15,50
2023-06-18,16,21
2023-06-18,17,17
2023-06-18,18,45
2023-06-18,19,13
2023-06-18,20,47
2023-06-18,21,47
2023-06-18,22,33
2023-06-18,23,32
2023-06-19,0,24
2023-06-19,1,16
2023-06-19,2,47
2023-06-19,3,40
2023-06-19,4,41
2023-06-19,5,50
2023-06-19,6,38
2023-06-19,7,36
2023-06-19,8,15
2023-06-19,9,17
2023-06-19,10,32
2023-06-19,11,43
2023-06-19,12,6
2023-06-19,13,16
2023-06-19,14,48
2023-06-19,15,35
2023-06-19,16,14
2023-06-19,17,43
2023-06-19,18,25
2023-06-19,19,43
2023-06-19,20,37
2023-06-19,21,5
2023-06-19,22,40
2023-06-19,23,49
2023-06-20,0,49
2023-06-20,1,10
2023-06-20,2,43
2023-06-20,3,8
2023-06-20,4,35
2023-06-20,5,11
2023-06-20,6,31
2023-06-20,7,23
2023-06-20,8,13
2023-06-20,9,32
2023-06-20,10,9
2023-06-20,11,34
2023-06-20,12,29
2023-06-20,13,18
2023-06-20,14,39
2023-06-20,15,37
2023-06-20,16,49
2023-06-20,17,10
2023-06-20,18,36
2023-06-20,19,18
2023-06-20,20,38
2023-06-20,21,6
2023-06-20,22,34
2023-06-20,23,21
2023-06-21,0,16
2023-06-21,1,50
2023-06-21,2,25
2023-06-21,3,35
2023-06-21,4,48
2023-06-21,5,34
2023-06-21,6,32
2023-06-21,7,44
2023-06-21,8,19
2023-06-21,9,43
2023-06-21,10,20
2023-06-21,11,6
2023-06-21,12,6
2023-06-21,13,41
2023-06-21,14,44
2023-06-21,15,49
2023-06-21,16,32
2023-06-21,17,48
2023-06-21,18,23
2023-06-21,19,18
2023-06-21,20,15
2023-06-21,21,50
2023-06-21,22,20
2023-06-21,23,5
2023-06-22,0,30
2023-06-22,1,42
2023-06-22,2,24
2023-06-22,3,32
2023-06-22,4,49
2023-06-22,5,25
2023-06-22,6,30
2023-06-22,7,30
2023-06-22,8,28
2023-06-22,9,47
2023-06-22,10,43
2023-06-22,11,34
2023-06-22,12,41
2023-06-22,13,46
2023-06-22,14,22
2023-06-22,15,16
2023-06-22,16,47
2023-06-22,17,43
2023-06-22,18,50
2023-06-22,19,29
2023-06-22,20,37
2023-06-22,21,29
2023-06-22,22,28
2023-06-22,23,9
2023-06-23,0,5
2023-06-23,1,50
2023-06-23,2,14
2023-06-23,3,47
2023-06-23,4,24
2023-06-23,5,31
2023-06-23,6,21
2023-06-23,7,22
2023-06-23,8,41
2023-06-23,9,21
2023-06-23,10,7
2023-06-23,11,44
2023-06-23,12,37
2023-06-23,13,11
2023-06-23,14,29
2023-06-23,15,47
2023-06-23,16,49
2023-06-23,17,38
2023-06-23,18,10
2023-06-23,19,22
2023-06-23,20,24
2023-06-23,21,50
2023-06-23,22,8
2023-06-23,23,22
2023-06-24,0,9
2023-06-24,1,42
2023-06-24,2,41
2023-06-24,3,13
2023-06-24,4,5
2023-06-24,5,37
2023-06-24,6,35
2023-06-24,7,42
2023-06-24,8,30
2023-06-24,9,31
2023-06-24,10,39
2023-06-24,11,7
2023-06-24,12,49
2023-06-24,13,31
2023-06-24,14,23
2023-06-24,15,37
2023-06-24,16,40
2023-06-24,17,33
2023-06-24,18,34
2023-06-24,19,12
2023-06-24,20,11
2023-06-24,21,8
2023-06-24,22,7
2023-06-24,23,26
2023-06-25,0,20
2023-06-25,1,41
2023-06-25,2,22
2023-06-25,3,45
2023-06-25,4,33
2023-06-25,5,50
2023-06-25,6,17
2023-06-25,7,12
2023-06-25,8,15
2023-06-25,9,33
2023-06-25,10,18
2023-06-25,11,22
2023-06-25,12,24
2023-06-25,13,9
2023-06-25,14,21
2023-06-25,15,8
2023-06-25,16,33
2023-06-25,17,27
2023-06-25,18,14
2023-06-25,19,14
2023-06-25,20,23
2023-06-25,21,8
2023-06-25,22,26
2023-06-25,23,18
2023-06-26,0,22
2023-06-26,1,5
2023-06-26,2,32
2023-06-26,3,27
2023-06-26,4,43
2023-06-26,5,27
2023-06-26,6,34
2023-06-26,7,28
2023-06-26,8,25
2023-06-26,9,11
2023-06-26,10,41
2023-06-26,11,37
2023-06-26,12,36
2023-06-26,13,34
2023-06-26,14,30
2023-06-26,15,47
2023-06-26,16,21
2023-06-26,17,39
2023-06-26,18,40
2023-06-26,19,36
2023-06-26,20,11
2023-06-26,21,21
2023-06-26,22,7
2023-06-26,23,13
2023-06-27,0,28
2023-06-27,1,47
2023-06-27,2,17
2023-06-27,3,6
2023-06-27,4,23
2023-06-27,5,16
2023-06-27,6,24
2023-06-27,7,22
2023-06-27,8,8
2023-06-27,9,48
2023-06-27,10,29
2023-06-27,11,27
2023-06-27,12,38
2023-06-27,13,31
2023-06-27,14,26
2023-06-27,15,28
2023-06-27,16,27
2023-06-27,17,41
2023-06-27,18,32
2023-06-27,19,6
2023-06-27,20,15
2023-06-27,21,27
2023-06-27,22,44
2023-06-27,23,20
2023-06-28,0,31
2023-06-28,1,33
2023-06-28,2,30
2023-06-28,3,49
2023-06-28,4,43
2023-06-28,5,42
2023-06-28,6,10
2023-06-28,7,14
2023-06-28,8,20
2023-06-28,9,22
2023-06-28,10,35
2023-06-28,11,28
2023-06-28,12,15
2023-06-28,13,38
2023-06-28,14,48
2023-06-28,15,8
2023-06-28,16,14
2023-06-28,17,13
2023-06-28,18,6
2023-06-28,19,13
2023-06-28,20,11
2023-06-28,21,34
2023-06-28,22,48
2023-06-28,23,36
2023-06-29,0,21
2023-06-29,1,41
2023-06-29,2,21
2023-06-29,3,23
2023-06-29,4,50
2023-06-29,5,46
2023-06-29,6,22
2023-06-29,7,36
2023-06-29,8,48
2023-06-29,9,30
2023-06-29,10,30
2023-06-29,11,5
2023-06-29,12,22
2023-06-29,13,14
2023-06-29,14,34
2023-06-29,15,44
2023-06-29,16,31
2023-06-29,17,43
2023-06-29,18,8
2023-06-29,19,17
2023-06-29,20,25
2023-06-29,21,28
2023-06-29,22,31
2023-06-29,23,45
2023-06-30,0,24
2023-06-30,1,41
2023-06-30,2,10
2023-06-30,3,43
2023-06-30,4,29
2023-06-30,5,24
2023-06-30,6,26
2023-06-30,7,21
2023-06-30,8,48
2023-06-30,9,38
2023-06-30,10,8
2023-06-30,11,28
2023-06-30,12,38
2023-06-30,13,43
2023-06-30,14,42
2023-06-30,15,6
2023-06-30,16,30
2023-06-30,17,18
2023-06-30,18,9
2023-06-30,19,5
2023-06-30,20,43
2023-06-30,21,33
2023-06-30,22,34
2023-06-30,23,10
2023-07-01,0,31
2023-07-01,1,26
2023-07-01,2,47
2023-07-01,3,14
2023-07-01,4,10
2023-07-01,5,50
2023-07-01,6,41
2023-07-01,7,9
2023-07-01,8,20
2023-07-01,9,40
2023-07-01,10,24
2023-07-01,11,28
2023-07-01,12,35
2023-07-01,13,50
2023-07-01,14,21
2023-07-01,15,29
2023-07-01,16,18
2023-07-01,17,20
2023-07-01,18,14
2023-07-01,19,31
2023-07-01,20,38
2023-07-01,21,18
2023-07-01,22,27
2023-07-01,23,9
2023-07-02,0,28
2023-07-02,1,44
2023-07-02,2,29
2023-07-02,3,24
2023-07-02,4,30
2023-07-02,5,41
2023-07-02,6,35
2023-07-02,7,5
2023-07-02,8,18
2023-07-02,9,5
2023-07-02,10,21
2023-07-02,11,19
2023-07-02,12,48
2023-07-02,13,35
2023-07-02,14,40
2023-07-02,15,13
2023-07-02,16,15
2023-07-02,17,38
2023-07-02,18,20
2023-07-02,19,44
2023-07-02,20,22
2023-07-02,21,39
2023-07-02,22,7
2023-07-02,23,25
2023-07-03,0,18
2023-07-03,1,35
2023-07-03,2,40
2023-07-03,3,20
2023-07-03,4,34
2023-07-03,5,25
2023-07-03,6,15
2023-07-03,7,10
2023-07-03,8,7
2023-07-03,9,50
2023-07-03,10,12
2023-07-03,11,32
2023-07-03,12,39
2023-07-03,13,31
2023-07-03,14,10
2023-07-03,15,17
2023-07-03,16,37
2023-07-03,17,48
2023-07-03,18,12
2023-07-03,19,6
2023-07-03,20,40
2023-07-03,21,40
2023-07-03,22,31
2023-07-03,23,21
2023-07-04,0,36
2023-07-04,1,9
2023-07-04,2,45
2023-07-04,3,47
2023-07-04,4,10
2023-07-04,5,8
2023-07-04,6,27
2023-07-04,7,15
2023-07-04,8,16
2023-07-04,9,6
2023-07-04,10,33
2023-07-04,11,33
2023-07-04,12,47
2023-07-04,13,39
2023-07-04,14,42
2023-07-04,15,41
2023-07-04,16,27
2023-07-04,17,36
2023-07-04,18,34
2023-07-04,19,22
2023-07-04,20,39
2023-07-04,21,44
2023-07-04,22,8
2023-07-04,23,18
2023-07-05,0,31
2023-07-05,1,28
2023-07-05,2,21
2023-07-05,3,11
2023-07-05,4,22
2023-07-05,5,15
2023-07-05,6,5
2023-07-05,7,35
2023-07-05,8,24
2023-07-05,9,40
2023-07-05,10,42
2023-07-05,11,50
2023-07-05,12,27
2023-07-05,13,28
2023-07-05,14,35
2023-07-05,15,16
2023-07-05,16,35
2023-07-05,17,40
2023-07-05,18,20
2023-07-05,19,11
2023-07-05,20,27
2023-07-05,21,19
2023-07-05,22,44
2023-07-05,23,48
2023-07-06,0,45
2023-07-06,1,50
2023-07-06,2,5
2023-07-06,3,40
2023-07-06,4,17
2023-07-06,5,42
2023-07-06,6,6
2023-07-06,7,16
2023-07-06,8,17
2023-07-06,9,49
2023-07-06,10,47
2023-07-06,11,42
2023-07-06,12,28
2023-07-06,13,14
2023-07-06,14,32
2023-07-06,15,43
2023-07-06,16,49
2023-07-06,17,32
2023-07-06,18,6
2023-07-06,19,15
2023-07-06,20,23
2023-07-06,21,17
2023-07-06,22,16
2023-07-06,23,22
2023-07-07,0,11
2023-07-07,1,31
2023-07-07,2,16
2023-07-07,3,10
2023-07-07,4,22
2023-07-07,5,26
2023-07-07,6,9
2023-07-07,7,33
2023-07-07,8,20
2023-07-07,9,23
2023-07-07,10,28
2023-07-07,11,12
2023-07-07,12,6
2023-07-07,13,6
2023-07-07,14,12
2023-07-07,15,41
2023-07-07,16,31
2023-07-07,17,33
2023-07-07,18,6
2023-07-07,19,13
2023-07-07,20,47
2023-07-07,21,35
2023-07-07,22,12
2023-07-07,23,27
2023-07-08,0,44
2023-07-08,1,38
2023-07-08,2,34
2023-07-08,3,30
2023-07-08,4,28
2023-07-08,5,8
2023-07-08,6,14
2023-07-08,7,26
2023-07-08,8,49
2023-07-08,9,41
2023-07-08,10,49
2023-07-08,11,13
2023-07-08,12,8
2023-07-08,13,23
2023-07-08,14,16
2023-07-08,15,47
2023-07-08,16,50
2023-07-08,17,44
2023-07-08,18,12
2023-07-08,19,5
2023-07-08,20,39
2023-07-08,21,15
2023-07-08,22,49
2023-07-08,23,31
2023-07-09,0,38
2023-07-09,1,49
2023-07-09,2,20
2023-07-09,3,24
2023-07-09,4,18
2023-07-09,5,14
2023-07-09,6,38
2023-07-09,7,36
2023-07-09,8,42
2023-07-09,9,40
2023-07-09,10,35
2023-07-09,11,8
2023-07-09,12,36
2023-07-09,13,9
2023-07-09,14,15
2023-07-09,15,40
2023-07-09,16,33
2023-07-09,17,8
2023-07-09,18,6
2023-07-09,19,22
2023-07-09,20,44
2023-07-09,21,43
2023-07-09,22,17
2023-07-09,23,13
2023-07-10,0,8
2023-07-10,1,10
2023-07-10,2,33
2023-07-10,3,8
2023-07-10,4,38
2023-07-10,5,26
2023-07-10,6,43
2023-07-10,7,23
2023-07-10,8,19
2023-07-10,9,46
2023-07-10,10,38
2023-07-10,11,18
2023-07-10,12,20
2023-07-10,13,43
2023-07-10,14,34
2023-07-10,15,32
2023-07-10,16,19
2023-07-10,17,25
2023-07-10,18,35
2023-07-10,19,30
2023-07-10,20,35
2023-07-10,21,49
2023-07-10,22,30
2023-07-10,23,20
2023-07-11,0,22
2023-07-11,1,29
2023-07-11,2,17
2023-07-11,3,25
2023-07-11,4,9
2023-07-11,5,10
2023-07-11,6,22
2023-07-11,7,41
2023-07-11,8,33
2023-07-11,9,30
2023-07-11,10,37
2023-07-11,11,12
2023-07-11,12,18
2023-07-11,13,33
2023-07-11,14,32
2023-07-11,15,39
2023-07-11,16,29
2023-07-11,17,7
2023-07-11,18,46
2023-07-11,19,17
2023-07-11,20,25
2023-07-11,21,7
2023-07-11,22,45
2023-07-11,23,6
2023-07-12,0,49
2023-07-12,1,50
2023-07-12,2,9
2023-07-12,3,29
2023-07-12,4,41
2023-07-12,5,28
2023-07-12,6,21
2023-07-12,7,45
2023-07-12,8,21
2023-07-12,9,23
2023-07-12,10,15
2023-07-12,11,46
2023-07-12,12,47
2023-07-12,13,5
2023-07-12,14,17
2023-07-12,15,42
2023-07-12,16,39
2023-07-12,17,46
2023-07-12,18,12
2023-07-12,19,6
2023-07-12,20,25
2023-07-12,21,30
2023-07-12,22,9
2023-07-12,23,45
2023-07-13,0,26
2023-07-13,1,30
2023-07-13,2,27
2023-07-13,3,27
2023-07-13,4,33
2023-07-13,5,37
2023-07-13,6,28
2023-07-13,7,35
2023-07-13,8,9
2023-07-13,9,22
2023-07-13,10,21
2023-07-13,11,32
2023-07-13,12,31
2023-07-13,13,26
2023-07-13,14,26
2023-07-13,15,29
2023-07-13,16,27
2023-07-13,17,25
2023-07-13,18,22
2023-07-13,19,23
2023-07-13,20,48
2023-07-13,21,17
2023-07-13,22,14
2023-07-13,23,27
2023-07-14,0,22
2023-07-14,1,24
2023-07-14,2,19
2023-07-14,3,12
2023-07-14,4,49
2023-07-14,5,31
2023-07-14,6,24
2023-07-14,7,12
2023-07-14,8,19
2023-07-14,9,41
2023-07-14,10,21
2023-07-14,11,11
2023-07-14,12,11
2023-07-14,13,6
2023-07-14,14,24
2023-07-14,15,36
2023-07-14,16,14
2023-07-14,17,39
2023-07-14,18,14
2023-07-14,19,45
2023-07-14,20,18
2023-07-14,21,49
2023-07-14,22,43
2023-07-14,23,13
2023-07-15,0,32
2023-07-15,1,34
2023-07-15,2,31
2023-07-15,3,37
2023-07-15,4,15
2023-07-15,5,48
2023-07-15,6,30
2023-07-15,7,10
2023-07-15,8,25
2023-07-15,9,17
2023-07-15,10,35
2023-07-15,11,38
2023-07-15,12,22
2023-07-15,13,14
2023-07-15,14,15
2023-07-15,15,8
2023-07-15,16,38
2023-07-15,17,10
2023-07-15,18,21
2023-07-15,19,36
2023-07-15,20,12
2023-07-15,21,16
2023-07-15,22,7
2023-07-15,23,22
2023-07-16,0,49
2023-07-16,1,11
2023-07-16,2,18
2023-07-16,3,37
2023-07-16,4,23
2023-07-16,5,19
2023-07-16,6,10
2023-07-16,7,15
2023-07-16,8,40
2023-07-16,9,35
2023-07-16,10,39
2023-07-16,11,31
2023-07-16,12,18
2023-07-16,13,6
2023-07-16,14,24
2023-07-16,15,14
2023-07-16,16,21
2023-07-16,17,40
2023-07-16,18,12
2023-07-16,19,39
2023-07-16,20,29
2023-07-16,21,8
2023-07-16,22,23
2023-07-16,23,23
2023-07-17,0,5
2023-07-17,1,5
2023-07-17,2,43
2023-07-17,3,13
2023-07-17,4,32
2023-07-17,5,33
2023-07-17,6,26
2023-07-17,7,31
2023-07-17,8,23
2023-07-17,9,31
2023-07-17,10,48
2023-07-17,11,9
2023-07-17,12,23
2023-07-17,13,46
2023-07-17,14,38
2023-07-17,15,9
2023-07-17,16,11
2023-07-17,17,14
2023-07-17,18,48
2023-07-17,19,10
2023-07-17,20,31
2023-07-17,21,33
2023-07-17,22,20
2023-07-17,23,5
2023-07-18,0,40
2023-07-18,1,41
2023-07-18,2,19
2023-07-18,3,46
2023-07-18,4,20
2023-07-18,5,23
2023-07-18,6,26
2023-07-18,7,30
2023-07-18,8,5
2023-07-18,9,46
2023-07-18,10,6
2023-07-18,11,46
2023-07-18,12,30
2023-07-18,13,30
2023-07-18,14,7
2023-07-18,15,11
2023-07-18,16,23
2023-07-18,17,40
2023-07-18,18,10
2023-07-18,19,15
2023-07-18,20,40
2023-07-18,21,21
2023-07-18,22,6
2023-07-18,23,39
2023-07-19,0,28
2023-07-19,1,25
2023-07-19,2,33
2023-07-19,3,5
2023-07-19,4,27
2023-07-19,5,47
2023-07-19,6,8
2023-07-19,7,46
2023-07-19,8,44
2023-07-19,9,35
2023-07-19,10,37
2023-07-19,11,43
2023-07-19,12,41
2023-07-19,13,29
2023-07-19,14,36
2023-07-19,15,33
2023-07-19,16,5
2023-07-19,17,36
2023-07-19,18,40
2023-07-19,19,42
2023-07-19,20,17
2023-07-19,21,20
2023-07-19,22,19
2023-07-19,23,35
2023-07-20,0,21
2023-07-20,1,9
